sample_id,step,AUD_USD_ret,CAD_USD_ret,NZD_USD_ret,ZAR_USD_ret,CPI,TB3MS,M1,M2,wti_ret
1,13,-0.04903428256511688,0.008298114873468876,-0.023250780999660492,0.0772610455751419,0.0016931829741224647,-0.24285605549812317,-0.0025478864554315805,0.001703959540463984,0.08555682748556137
1,14,-0.00055607472313568,-0.009306061081588268,0.0003522387414705008,0.03199292719364166,0.0007562124519608915,-0.05752578750252724,-0.003982258029282093,-0.0019162599928677082,0.040311284363269806
1,15,0.032855886965990067,-0.031608328223228455,0.022459061816334724,-0.04531745985150337,-0.002712647430598736,0.291446328163147,0.019819194450974464,0.00414891866967082,-0.03262878581881523
1,16,0.04953775182366371,-0.015608096495270729,0.052256107330322266,-0.05676989257335663,-0.00010773200483527035,-0.010249590501189232,0.0011955758091062307,0.00043078826274722815,0.05546334385871887
1,17,-0.00656186044216156,-0.014177855104207993,-0.02441507577896118,0.0021808533929288387,0.002025050111114979,0.10176447033882141,-0.00770522141829133,-0.005692753475159407,0.06838901340961456
1,18,-0.05031440779566765,0.02275306172668934,-0.051157429814338684,0.06008452549576759,0.0024871518835425377,-0.09772063046693802,-0.005032685585319996,0.0029648810159415007,0.019268997013568878
1,19,0.01661592535674572,0.005781320855021477,-0.0006392039940692484,0.03479650989174843,-0.0007076715119183064,-0.0663415938615799,-0.020793672651052475,-0.0016704119043424726,-0.09518393874168396
1,20,0.04377274960279465,-0.042156919836997986,0.03417861834168434,-0.05625084042549133,-0.005139256361871958,0.2769520878791809,0.005061292555183172,0.0007827235385775566,-0.05831276252865791
1,21,0.027898486703634262,-0.0005291340639814734,0.027769785374403,-0.034069404006004333,-0.0012735212221741676,0.11608979105949402,0.013907655142247677,0.0014328231336548924,0.0514189787209034
1,22,0.009900888428092003,-0.02099156193435192,0.03210614249110222,0.019348351284861565,0.0033196983858942986,0.26140859723091125,-0.01495144609361887,-0.0023906808346509933,0.07427850365638733
1,23,-0.006189342122524977,-0.007015107199549675,-0.0020130258053541183,-0.007895991206169128,0.0010360551532357931,0.06298495829105377,0.005346362479031086,-0.0007580087403766811,0.16248023509979248
1,24,-0.03459060564637184,0.02512790821492672,-0.057037901133298874,0.09929341822862625,1.3578000107372645e-05,-0.09350977838039398,-0.013313960283994675,-0.0044854870066046715,-0.047079674899578094
2,1,0.0345049723982811,-0.021966053172945976,0.0360536202788353,-0.039367616176605225,-0.0018318516667932272,0.2345530092716217,0.007945520803332329,0.0005232606781646609,0.00936919916421175
2,2,0.020803267136216164,-0.016627199947834015,0.015115635469555855,-0.020327221602201462,0.003968852572143078,0.1522759050130844,0.010757467709481716,0.004436448682099581,0.1128561869263649
2,3,0.00655619241297245,-0.0179818756878376,0.018236426636576653,-0.005357338115572929,0.002554505132138729,0.22435159981250763,-0.0035245839972049,-0.001271833200007677,0.09146906435489655
2,4,-0.042703453451395035,0.013685635291039944,-0.04773378372192383,0.06655676662921906,-0.0006798349204473197,0.11568553745746613,-0.013569148257374763,0.00012824796431232244,0.016987638548016548
2,5,-0.018256209790706635,0.016537362709641457,-0.030639035627245903,0.04309503734111786,0.0025452778209000826,-0.02931833826005459,-0.02020993083715439,-0.0016179465455934405,-0.035660892724990845
2,6,0.00886271521449089,0.016252271831035614,0.011286387220025063,-0.008138846606016159,-0.0014060608809813857,0.1910742074251175,0.002507745986804366,-0.005118772853165865,-0.032946836203336716
2,7,0.023874862119555473,0.0015482106246054173,0.005685846321284771,-0.00774847948923707,-0.004126348067075014,0.10579318553209305,0.013258978724479675,0.0024310965090990067,-0.1095365434885025
2,8,0.038716647773981094,-0.016030557453632355,0.041926708072423935,-0.024923328310251236,-0.000921793223824352,0.002474551321938634,0.0030971269588917494,0.0022294323425740004,-0.04155515506863594
2,9,0.00830030906945467,-0.01454103272408247,-0.0028877321165055037,-0.003293026005849242,0.0021887451875954866,0.14291392266750336,-0.002020660089328885,-0.0019468951504677534,0.0864706039428711
2,10,-0.04113711416721344,0.0075170909985899925,-0.043394673615694046,0.06493876874446869,0.000821041758172214,-0.0372849702835083,-0.002447555772960186,0.0036188701633363962,0.07846324145793915
2,11,0.012520917691290379,0.013153699226677418,-0.0036821637768298388,0.02419445477426052,-0.0012124310014769435,0.06663593649864197,-0.002629374386742711,-0.0009528393857181072,-0.10215047746896744
2,12,0.010652816854417324,-0.0061235977336764336,0.015349183231592178,-0.016673387959599495,-0.0004940856597386301,-0.09716098755598068,0.0007288178894668818,-0.0012839403934776783,-0.01445782370865345
2,13,0.010669835843145847,0.000509308825712651,0.009969922713935375,-0.010427292436361313,0.0011126218596473336,-0.1778494417667389,-0.006860874593257904,-0.0025531165301799774,0.02221471443772316
2,14,0.003620340023189783,-0.0009949143277481198,0.0010472130961716175,-0.0036678218748420477,-0.0011976880487054586,-0.09402118623256683,-0.0067022149451076984,-0.0026721255853772163,0.06766774505376816
2,15,0.008416453376412392,0.0023385044187307358,0.009885196574032307,-0.013725927099585533,0.0013208782766014338,0.07031217217445374,-0.00158703385386616,0.0006474421825259924,0.010576793923974037
2,16,0.026125039905309677,-0.015710044652223587,0.01881786808371544,-0.04571574553847313,-0.0024635503068566322,0.20071054995059967,0.016906633973121643,0.005995819345116615,-0.04010797664523125
2,17,0.02578037977218628,-0.012115751393139362,0.01928067021071911,-0.04239661246538162,-0.0026245033368468285,-0.08882614225149155,-0.010118391364812851,-0.004359538666903973,-0.050391312688589096
2,18,0.01688287779688835,-0.002317968988791108,-0.01929154433310032,-0.009229611605405807,0.0038154989015311003,-0.24178022146224976,0.010332833975553513,0.000456751324236393,0.12366838753223419
2,19,-0.01123069692403078,0.011673105880618095,-0.020019104704260826,0.03968820720911026,0.0016599881928414106,-0.31177106499671936,-0.010620496235787868,0.0009002548758871853,0.0892837643623352
2,20,-0.031281255185604095,0.016121547669172287,-0.05896906927227974,0.06993120908737183,-9.084446355700493e-05,-0.20292514562606812,-0.03679689019918442,-0.008066069334745407,0.007448451593518257
2,21,0.012920377776026726,-0.004188437480479479,0.016271360218524933,-0.0008780334610491991,-0.00031101482454687357,-0.07961931079626083,0.01702018827199936,0.004666527267545462,-0.02831665240228176
2,22,0.036730699241161346,-0.030354365706443787,0.05268394947052002,-0.05090304836630821,-0.005212133750319481,0.2124091237783432,0.008722791448235512,0.0030642561614513397,-0.09049458056688309
2,23,0.007492850534617901,-0.017246145755052567,0.007972168736159801,-0.024188751354813576,0.0032253738027065992,0.1144760251045227,-0.009060665965080261,-0.006802638992667198,0.06386785954236984
2,24,-0.030344875529408455,-0.0016600430244579911,-0.05081797391176224,0.056950800120830536,3.3837848604889587e-05,0.051688194274902344,-0.007178669795393944,0.005067790858447552,0.07318857312202454
3,1,-0.03563088923692703,0.014864582568407059,-0.03963606432080269,0.04612411558628082,0.002981558907777071,-0.14317527413368225,-0.0237223282456398,-0.0036065655294805765,0.0846816822886467
3,2,0.026650508865714073,0.006943753454834223,0.02578769251704216,-0.017420807853341103,-0.004044997971504927,0.1950760930776596,-0.003964979201555252,-0.0029372910503298044,-0.10526871681213379
3,3,0.02478884905576706,0.0007909146952442825,0.00202061515301466,-0.014802709221839905,0.0030718024354428053,-0.012982239946722984,0.018858343362808228,0.004062683321535587,0.03272683545947075
3,4,0.010003059171140194,-0.008589538745582104,-0.0003837557742372155,-0.034538935869932175,-0.0021788086742162704,-0.14646126329898834,-0.010877693071961403,-0.004666252993047237,-0.015355869196355343
3,5,-0.015742387622594833,-0.0021282776724547148,-0.01380332000553608,0.03233158215880394,0.0021308206487447023,0.0019853306002914906,-0.015003833919763565,-0.0011211378732696176,0.04531319439411163
3,6,0.006379127502441406,0.010492230765521526,0.0053055183961987495,0.014538472518324852,-0.0030695961322635412,0.13390307128429413,0.00830146111547947,0.0002833744802046567,-0.008073222823441029
3,7,0.04436034709215164,-0.02912978082895279,0.025396356359124184,-0.039791207760572433,-0.004171325825154781,0.29118189215660095,0.0018702775705605745,0.0010091187432408333,-0.0809527337551117
3,8,0.03339030221104622,-0.026256969198584557,0.0215460117906332,-0.04470980539917946,0.0026348382234573364,0.23515324294567108,-0.008807294070720673,-0.0035835306625813246,0.14317287504673004
3,9,-0.01295718364417553,-0.005243672989308834,-0.01832786574959755,0.03464274853467941,0.002678601536899805,0.18768145143985748,0.002247981261461973,0.004317304585129023,0.14558468759059906
3,10,-0.004100712016224861,-0.014562801457941532,-0.011716155335307121,0.01756630465388298,0.0037444327026605606,0.1700124591588974,-0.009490888565778732,-0.0030006770975887775,0.11908170580863953
3,11,0.026108268648386,-0.010597716085612774,-0.007135589607059956,-0.04284508526325226,0.0019264250295236707,0.27884209156036377,0.004752719309180975,-0.0016820946475490928,0.07322733849287033
3,12,0.006869174540042877,0.013867871835827827,-0.017602361738681793,0.010222992859780788,0.0007308174972422421,0.2437746226787567,-0.0022297461982816458,-0.0028811837546527386,0.07647731155157089
3,13,-0.03907615318894386,0.03900909423828125,-0.019259057939052582,-0.004112026188522577,-0.0021722842939198017,-0.3184916377067566,0.021203141659498215,0.0022077993489801884,-0.07845678925514221
3,14,-0.0005757745238952339,0.0032635480165481567,-0.003539708675816655,0.031182849779725075,0.004570297431200743,-0.4205981492996216,-0.014729013666510582,0.0007748869247734547,0.06163974478840828
3,15,0.003019175725057721,0.018933027982711792,0.026370540261268616,0.022600915282964706,-0.005235102027654648,-0.3257072865962982,-0.002582903951406479,0.0032222671434283257,-0.13314388692378998
3,16,-0.008710464462637901,0.009751618839800358,0.015630751848220825,0.025092625990509987,0.003279399126768112,-0.3330966532230377,-0.006509043276309967,-0.0028732989449054003,0.026313316076993942
3,17,-0.024615483358502388,0.04191879555583,-0.04644917696714401,0.04374905675649643,-0.0016907313838601112,-0.03245452791452408,-0.002956997137516737,0.001568838837556541,-0.011969082988798618
3,18,0.0393945574760437,-0.004768426530063152,0.026074452325701714,-0.013539990410208702,0.00020870377193205059,0.0305941142141819,0.002743417164310813,0.0034656322095543146,-0.04907209426164627
3,19,0.01603086106479168,-0.012339595705270767,0.014744063839316368,-0.029910411685705185,-0.0015741772949695587,0.1785416454076767,0.021972890943288803,0.0016193214105442166,0.045765895396471024
3,20,-0.012134571559727192,-0.004794407170265913,-0.01170162484049797,-0.0022407390642911196,-0.002334413817152381,-0.012822365388274193,-0.0032751758117228746,-0.0082931499928236,-0.0230905469506979
3,21,-0.018809771165251732,0.003124544396996498,0.01675698161125183,-0.005199356935918331,-0.00017056312935892493,0.1028849259018898,0.0032036821357905865,0.0006665163673460484,-0.05698901414871216
3,22,0.011370723135769367,0.00466925697401166,-0.002226406941190362,-0.03280285745859146,0.0006778062670491636,0.23328423500061035,0.007991324178874493,-0.0029886984266340733,0.0491703599691391
3,23,0.003033236600458622,0.008991554379463196,0.005605212412774563,-0.019590260460972786,-0.001162731903605163,-0.10703501850366592,0.0008554269443266094,0.00017488689627498388,-0.022533928975462914
3,24,0.02800864353775978,-0.0065403711050748825,0.017355788499116898,-0.0360172763466835,0.00016943088849075139,-0.18427492678165436,-0.0020556163508445024,-0.003642832161858678,-0.03194807097315788
4,1,-0.0275128111243248,0.013922478072345257,-0.02156752347946167,0.031443122774362564,0.001097865286283195,-0.21465353667736053,-0.010786691680550575,-0.0009481672313995659,0.014789174310863018
4,2,-0.0026035276241600513,-0.004748994018882513,0.0049873292446136475,0.007245449349284172,0.0008997517288662493,-0.20308367908000946,-0.01231023296713829,-0.004070131108164787,0.022806556895375252
4,3,-0.0021186096128076315,-0.001373564824461937,0.005152953788638115,-0.027070987969636917,-0.002493792911991477,-0.09672078490257263,-0.002663065679371357,-0.0008049666066654027,0.0070716096088290215
4,4,0.022813711315393448,-0.007226035930216312,0.018373647704720497,-0.014212775975465775,0.0020613311789929867,0.07037676870822906,-0.00873246043920517,-0.0016862849006429315,0.1017657145857811
4,5,-0.03681208938360214,0.010846968740224838,-0.009260083548724651,-0.013009878806769848,-0.0025883023627102375,0.06594797223806381,0.02638537436723709,0.006795370485633612,-0.11645673960447311
4,6,0.003038059687241912,0.0005076744128018618,0.030086394399404526,0.0042715417221188545,-0.00408535823225975,-0.027313068509101868,-0.013435754925012589,-0.004650720860809088,-0.1362338364124298
4,7,0.014238063246011734,-0.005421511363238096,-0.044905390590429306,0.0326540507376194,0.0030395123176276684,-0.10019466280937195,-0.0053680893033742905,0.0024177180603146553,0.06774160265922546
4,8,0.012239961884915829,-0.005596580449491739,0.00911455787718296,0.008165310136973858,0.0005043267738074064,0.16962213814258575,-0.007979083806276321,-0.001888653845526278,-0.08539155125617981
4,9,-0.016694607213139534,0.017397591844201088,-0.03637832775712013,0.025470979511737823,0.0018191818380728364,-0.0404202938079834,-0.01509710494428873,-0.0010648517636582255,0.0382506437599659
4,10,0.006681020837277174,-0.00038148919702507555,0.0018902684096246958,-0.01076575554907322,-0.001734572695568204,0.2795221209526062,-0.005350143648684025,0.0006790985935367644,-0.11144910752773285
4,11,0.025454284623265266,-0.006965414620935917,0.014024946838617325,-0.016686204820871353,-0.00044248552876524627,0.18440160155296326,-0.01616007275879383,-0.0036036488600075245,0.03999558463692665
4,12,-0.008138077333569527,0.017993347719311714,0.0071042305789887905,-0.012203077785670757,0.0012478658463805914,-0.48537692427635193,0.009190729819238186,0.004320166073739529,-0.006355625111609697
4,13,0.004430581349879503,-0.012747279368340969,0.0011950191110372543,0.008683583699166775,0.002301673637703061,-0.22952613234519958,-0.0029388137627393007,0.0009780521504580975,0.18189550936222076
4,14,-0.03979675471782684,0.02936703711748123,-0.04240935295820236,0.04729887843132019,2.6448607968632132e-05,-0.07308698445558548,-0.016000179573893547,-0.004757544957101345,0.040422044694423676
4,15,-0.0063588740304112434,0.003847104962915182,-0.006428485736250877,0.024347146973013878,-0.0006632238510064781,-0.20946459472179413,0.024280142039060593,0.01015850156545639,-0.09784264117479324
4,16,0.0033979013096541166,0.011955386959016323,0.03669758141040802,0.014877315610647202,-0.0028439045418053865,-0.19746366143226624,0.006516729947179556,-0.0037143235094845295,-0.11337661743164062
4,17,0.022955091670155525,-0.026134897023439407,0.0277512576431036,-0.015544082969427109,0.006977267563343048,-0.28423359990119934,0.012112160213291645,0.006152634974569082,0.10892029106616974
4,18,-0.01066040899604559,0.0173684973269701,-0.01944318227469921,0.030277173966169357,-0.0014471642207354307,-0.21546797454357147,-0.0015185396187007427,0.004263558425009251,-0.005955388769507408
4,19,-0.03626179322600365,0.003727307077497244,-0.049542199820280075,0.06848428398370743,0.0006930063245818019,-0.08431820571422577,-0.025390107184648514,-0.004034600220620632,0.07727079838514328
4,20,0.0277347844094038,-0.005093027837574482,0.009615747258067131,-0.016684748232364655,-0.0022974838502705097,0.2137523889541626,0.016674144193530083,0.0022612675093114376,0.04535497725009918
4,21,0.04156854376196861,-0.03426804393529892,0.04564698413014412,-0.05419090762734413,-0.00495142163708806,0.29015663266181946,0.012810335494577885,0.000320983468554914,-0.043972890824079514
4,22,-0.016122600063681602,-0.008254027925431728,-0.028320834040641785,-0.0051034665666520596,0.000330205395584926,0.05508425459265709,-0.006549319252371788,-0.007615346927195787,0.04214682802557945
4,23,-0.03377190977334976,0.014022182673215866,-0.038442462682724,0.06996095180511475,0.004032491240650415,-0.09009931236505508,-0.0020396332256495953,0.0022655909415334463,0.14305426180362701
4,24,0.01897726207971573,0.010831010527908802,0.006593852769583464,0.014297118410468102,-0.003633767133578658,0.15155120193958282,-0.004335829522460699,-0.0010261894203722477,-0.13948692381381989
5,1,-0.03301629424095154,0.015342201106250286,-0.030180638656020164,0.04079866409301758,0.0017117538955062628,-0.2087348848581314,-0.01771104894578457,-0.0022557552438229322,0.03911595046520233
5,2,0.024180499836802483,0.0005827909335494041,0.01478922925889492,-0.0008304634247906506,-0.0038514849729835987,0.17260640859603882,-0.013145878911018372,-0.0041842227801680565,-0.10953272134065628
5,3,0.02093474008142948,-0.008526265621185303,0.0009853075025603175,-0.03959517180919647,0.0019105038372799754,0.08302270621061325,0.023401673883199692,0.00485340878367424,0.0071894037537276745
5,4,0.014439432881772518,-0.02519749291241169,0.015147138386964798,-0.04389175400137901,0.004216491244733334,0.1982213258743286,-0.010480379685759544,-0.00131532596424222,0.1196565181016922
5,5,0.010150356218218803,-0.029134321957826614,0.015321371145546436,-0.021992754191160202,0.0034767859615385532,0.18754258751869202,-0.0014040501555427909,0.00031696533551439643,0.19263756275177002
5,6,-0.0333453044295311,0.01275622472167015,-0.057493068277835846,0.0866386666893959,0.0011908254818990827,0.07124970108270645,-0.011114322580397129,-0.0017177921254187822,-0.003930745646357536
5,7,-0.010604762472212315,0.020690293982625008,0.008599548600614071,-0.008322082459926605,-0.0031288941390812397,-0.1730063259601593,0.006756824441254139,0.004271117504686117,-0.18713434040546417
5,8,0.022926373407244682,-0.008763792924582958,0.04303448647260666,0.011419878341257572,0.005464027635753155,-0.14659854769706726,0.001736102276481688,0.002774933585897088,0.05479460582137108
5,9,-0.008575567044317722,0.011899285949766636,-0.0028439729940146208,0.016353344544768333,-0.005514083430171013,0.09339012205600739,-0.003467657370492816,-0.004613067023456097,-0.05868934467434883
5,10,0.045104801654815674,-0.01892012543976307,0.030465569347143173,-0.052552513778209686,-0.0057207862846553326,0.3179571032524109,0.00563024403527379,0.004304634872823954,-0.07019997388124466
5,11,0.033444300293922424,-0.02509903348982334,0.021337168291211128,-0.024633008986711502,-0.0007005840889178216,0.138382688164711,0.00433453219011426,-0.004397131502628326,0.05861577391624451
5,12,-0.0475483201444149,0.0037116538733243942,-0.012973472476005554,0.03357014060020447,-0.0019835534039884806,-0.03645932301878929,-0.006150411907583475,-0.0038488039281219244,0.012854657135903835
5,13,-0.03203534334897995,0.014740072190761566,-0.017292462289333344,0.07091080397367477,0.001887479331344366,-0.19208215177059174,0.004840631503611803,0.0028058672323822975,0.05929815024137497
5,14,-0.01051554549485445,0.027212172746658325,-0.021380966529250145,0.020925266668200493,-0.002875217702239752,-0.13615308701992035,-0.02837481163442135,-0.001204293454065919,-0.09820044785737991
5,15,0.048096124082803726,-0.013969283550977707,0.028194410726428032,-0.039810288697481155,-0.004400279372930527,0.2707273066043854,7.16249633114785e-05,0.00258721224963665,-0.12808935344219208
5,16,0.05303359031677246,-0.0350058376789093,0.03999261558055878,-0.048919063061475754,0.004030757118016481,0.28217145800590515,0.009622394107282162,-0.0051610893569886684,0.1304660439491272
5,17,-0.03771587833762169,-0.0008634745609015226,-0.032714445143938065,0.06986261904239655,-0.0031892925035208464,0.08420366793870926,0.0027353987097740173,0.001980676781386137,0.05496678873896599
5,18,-0.011217583902180195,-0.005749757867306471,-0.016242165118455887,0.049391306936740875,0.0025006739888340235,-0.1030535101890564,-0.019697794690728188,0.0016168637666851282,-0.00014788824773859233
5,19,-0.020417358726263046,0.019815737381577492,-0.00895516574382782,0.005390342324972153,-0.0002944037551060319,-0.09167326986789703,-0.00436446163803339,-0.0021567244548350573,0.04181727021932602
5,20,0.02604992687702179,0.000563095323741436,0.04432431980967522,-0.009246313013136387,-0.0001755778066581115,-0.17983078956604004,0.005043492652475834,0.0005683643976226449,0.03462354093790054
5,21,0.016832200810313225,-0.0010219261748716235,0.01163653377443552,-0.007813536562025547,-0.003522844286635518,0.08833269774913788,-0.0036547346971929073,-0.0009179887128993869,0.023681681603193283
5,22,0.021786874160170555,0.002610535593703389,0.015366525389254093,-0.028801631182432175,-0.0005638297297991812,0.10889412462711334,0.012165453284978867,0.005391835700720549,-0.02375311218202114
5,23,0.026753874495625496,-0.01396445743739605,0.018807049840688705,-0.025530915707349777,0.003133519319817424,0.05735152214765549,0.001122681307606399,-0.0010131734889000654,0.11707989871501923
5,24,-0.04119474068284035,-0.019008323550224304,-0.0025011650286614895,0.03520817682147026,-0.002803700976073742,0.16080446541309357,-0.004373760428279638,-0.007814251817762852,0.004973285831511021
6,1,-0.03238826245069504,0.01233728602528572,-0.042562033981084824,0.041876401752233505,0.003795243101194501,-0.08517768234014511,-0.025870149955153465,-0.004334889352321625,0.11322662234306335
6,2,0.008732830174267292,0.011694745160639286,0.019892746582627296,-0.026693375781178474,-0.003635109169408679,0.0932275727391243,-0.007528746034950018,-0.0028350704815238714,-0.10482663661241531
6,3,0.032219793647527695,-0.006981671322137117,0.015455006621778011,0.015362751670181751,-0.0016431919066235423,-0.0911540761590004,0.011158897541463375,0.0007872006390243769,-0.014049624092876911
6,4,0.0051735639572143555,-0.002812369726598263,-0.0027132981922477484,-0.0028385729528963566,-0.0036180280148983,-0.37984949350357056,0.006820228416472673,-0.0005276573356240988,-0.08185280859470367
6,5,-0.0026757116429507732,-0.012118794023990631,0.0018043258460238576,0.03418384864926338,0.005349911283701658,-0.2620267868041992,-0.00613709632307291,0.0029369948897510767,0.1493176370859146
6,6,-0.026407189667224884,0.047299083322286606,-0.04728218540549278,0.06879092007875443,-0.00361227965913713,-0.1015741229057312,-0.0024792770855128765,-0.002664548344910145,-0.06338623911142349
6,7,0.047911133617162704,-0.011999856680631638,0.02701311558485031,-0.00971789937466383,-0.0007886124076321721,0.31276944279670715,-0.0015907901106402278,0.0023985339794307947,-0.04221532121300697
6,8,0.03420969098806381,-0.02225121110677719,0.019217198714613914,-0.021328769624233246,1.9680726836668327e-05,0.08102097362279892,0.017644165083765984,-0.004998768679797649,0.07997220754623413
6,9,-0.03405715152621269,0.0015094948466867208,-0.03958812355995178,0.013298404403030872,0.0029925683047622442,0.2246301919221878,-0.004471300635486841,-0.009344112128019333,0.037244148552417755
6,10,-0.03101956471800804,0.010238966904580593,-0.026460770517587662,0.0395662859082222,-0.0013812995748594403,0.056569699198007584,0.002404425758868456,0.000987162464298308,0.022927889600396156
6,11,0.013367571868002415,-0.002490697428584099,0.02569795399904251,-0.006517820525914431,-0.00158645398914814,0.05410085991024971,0.006029780022799969,-0.0020446982234716415,-0.06673318892717361
6,12,0.03236658126115799,-0.01192181184887886,0.038540180772542953,-0.010850206017494202,-0.005120238289237022,-0.4159308671951294,0.009117521345615387,0.0015072196256369352,-0.033573102205991745
6,13,0.001949165016412735,-0.008667929098010063,-0.0015328285517171025,0.039654698222875595,0.0038187603931874037,-0.19845296442508698,-0.0074648745357990265,0.001066855271346867,0.09483109414577484
6,14,-0.03114394098520279,0.015575521625578403,0.0013018047902733088,0.03033372201025486,-0.003977564163506031,-0.17896297574043274,0.009718891233205795,0.004515671171247959,-0.07403167337179184
6,15,0.009995264001190662,-0.00048636054270900786,0.04135948047041893,-0.01070497091859579,-0.0013650258770212531,-0.3537713289260864,-0.003778806421905756,-0.004502839874476194,-0.10954783111810684
6,16,0.036766864359378815,-0.02139887586236,0.016566168516874313,-0.026323063299059868,-0.0008533383952453732,0.17748232185840607,-0.004067517351359129,-0.00885697454214096,0.01782892271876335
6,17,-0.027885155752301216,0.015825314447283745,-0.02847919426858425,-0.023694999516010284,0.004192376043647528,0.07967911660671234,0.01081112865358591,0.0029054235201328993,0.11876743286848068
6,18,-0.008414151147007942,-0.00911414809525013,0.003173610894009471,-0.011208361946046352,0.004115003161132336,0.1565554440021515,-0.006429371889680624,-0.0035448018461465836,0.05962192267179489
6,19,-0.01362894382327795,0.006556703709065914,-0.027575844898819923,0.012539207935333252,-0.0035069622099399567,-0.012162256054580212,-0.0005581548321060836,-0.004215755965560675,-0.0627332329750061
6,20,-0.02094600349664688,0.023961113765835762,-0.02780912257730961,0.06223570555448532,0.001726373564451933,-0.14055268466472626,-0.010373088531196117,-0.0023621523287147284,0.04613654315471649
6,21,-0.03263378143310547,0.03444190323352814,-0.025073867291212082,0.03240342065691948,-0.001037311158142984,-0.166042760014534,-0.0007288501947186887,-0.0009258873178623617,-0.05134046450257301
6,22,0.027329174801707268,0.006435864605009556,0.04745817556977272,-0.0025569749996066093,-0.0017066375585272908,-0.20317797362804413,0.012803197838366032,0.002708249958232045,-0.12095724046230316
6,23,0.030807120725512505,-0.0044480739161372185,0.035921815782785416,-0.027315132319927216,-0.00017706277139950544,-0.018043288961052895,0.008054153993725777,0.0020889623556286097,0.043725114315748215
6,24,-0.006927370559424162,-0.0021438535768538713,-0.008177770301699638,0.0466785728931427,0.0010700381826609373,-0.32841619849205017,-0.001318024005740881,-0.0004983049002476037,-0.024115731939673424
7,1,0.010386024601757526,-0.006004898343235254,0.01421323325484991,-0.012218614108860493,-9.53554772422649e-05,0.07744111865758896,0.006103303283452988,0.0012288730358704925,0.010116063058376312
7,2,0.024108869954943657,-0.01961342617869377,0.019010543823242188,-0.03693841025233269,0.0002520031703170389,0.20694468915462494,0.006518010050058365,0.0029134254436939955,0.03259984776377678
7,3,0.02942580357193947,-0.02623600885272026,0.030114438384771347,-0.021141190081834793,0.004020451568067074,0.21986080706119537,0.0002079160331049934,0.0016849496169015765,0.1711205095052719
7,4,-0.04272909462451935,0.0005995373358018696,-0.02628994919359684,0.03657600283622742,-0.002684404142200947,-0.006500813644379377,-0.005776111502200365,-0.0005415223422460258,-0.01603267900645733
7,5,-0.018741900101304054,0.0048174383118748665,-0.0330367386341095,0.055521827191114426,0.0005411279271356761,-0.02812022715806961,-0.013767808675765991,-0.0008812609012238681,-0.04056756570935249
7,6,0.010602314956486225,0.01648269034922123,0.009709017351269722,0.021467726677656174,-0.0035323090851306915,0.05704932287335396,-0.009055644273757935,-0.004848997108638287,-0.06364558637142181
7,7,0.030129708349704742,-0.006157172843813896,0.014787019230425358,-0.007509199436753988,-0.003481972264125943,0.16724732518196106,0.015261190012097359,0.0013980549992993474,-0.06860649585723877
